# Field ID RA DEC FWHM ISOarea KRON_RADIUS nDet_magPStotal PhotoFlagDet U_PStotal F378_PStotal F395_PStotal F410_PStotal F430_PStotal G_PStotal F515_PStotal R_PStotal F660_PStotal I_PStotal F861_PStotal Z_PStotal e_U_PStotal e_F378_PStotal e_F395_PStotal e_F410_PStotal e_F430_PStotal e_G_PStotal e_F515_PStotal e_R_PStotal e_F660_PStotal e_I_PStotal e_F861_PStotal e_Z_PStotal r_-_i r_-_J0660 e(r_-_i) e(r_-_J0660)
HYDRA-0120 iDR3.HYDRA-0120.028897 164.4616177545449 -39.4276813119728 63.181572 1607 7.131168400000001 12.0 3 20.273026 20.350853 20.364048 19.877533 20.107853 19.922813 19.983253 19.803064000000006 19.35571 19.770544 20.115875 19.458872 0.10060532 0.17362483 0.2678453 0.14673565 0.16346642 0.041680373 0.12251644 0.04073769 0.04352224 0.0574845 0.38635492 0.08462196599999999 0.03252000000000521 0.4473540000000078 0.07045585232460182 0.05961329349359671
HYDRA-0120 iDR3.HYDRA-0120.030463 164.46314997217019 -39.433756074256735 108.1204 2081 7.182386 12.0 3 20.692692 20.501528 20.24353 20.47557 20.099752 20.188698 20.093971 19.921915 19.219164000000006 19.906622 19.751003 19.83322 0.14382413 0.1975046 0.24034582 0.24647903 0.1619586 0.051293917 0.13440931 0.044737544 0.038908903 0.06449184 0.27741304 0.117969 0.015292999999999779 0.7027509999999921 0.07848977812261629 0.05929039193507954
HYDRA-0120 iDR3.HYDRA-0120.049458 163.63647243944794 -39.12709608831332 63.480633 1175 6.072107 10.0 3 99.0 23.957817 21.32827 99.0 23.383698000000006 20.016312 19.929419 19.844294 19.069414 19.235163 24.065584 18.1034 22.041227 4.3219743 0.605184 21.191927 3.2557368 0.046220988 0.120923966 0.04221762 0.0346991 0.03723279 14.453871 0.026334222 0.6091310000000014 0.7748800000000031 0.05629039073988117 0.054647552363069285
HYDRA-0120 iDR3.HYDRA-0120.082322 165.44792952387644 -38.61523871074965 10.320113 28 3.968407 9.0 2 25.183392 99.0 99.0 99.0 21.931581 22.623486 20.699121 19.884703 17.919254000000006 19.876894 17.85034 19.563679 8.337159 21.495323000000006 21.001385 21.191927 0.8331153 0.4229487 0.22849762 0.04250869 0.014618734 0.06272404 0.05333530000000001 0.09204733 0.0078089999999981785 1.9654489999999925 0.0757713264991296 0.04495215355551785
HYDRA-0122 iDR3.HYDRA-0122.109330 153.32676169820573 -39.84174515802429 23.203476 198 5.802807 12.0 3 20.52801 20.480162 20.363522 20.402359 20.317242 19.981644 19.784773 19.609894 19.163565 19.540268 19.502413 19.428978 0.1224546 0.16072363 0.22185354 0.19293076 0.16200876 0.043909784 0.08569583 0.036330394 0.029226827 0.042809274 0.08995215 0.07105215 0.06962599999999952 0.4463290000000022 0.05614740838722935 0.046627298277759625
HYDRA-0123 iDR3.HYDRA-0123.091823 155.33145742029336 -39.763233768602255 13.5752535 243 3.1099598 11.0 2 25.511211 99.0 23.672958 22.274742 19.600368 22.211313 18.0548 19.347578 14.776343 17.708942 14.160226000000002 13.629225 17.25447 21.180616 6.2571330000000005 1.8711023 0.15184754 0.6182904 0.034655776 0.039549400000000005 0.0024957876 0.013430602 0.0028612781 0.0015983494 1.6386359999999982 4.571234999999998 0.04176764430085092 0.03962807080977213
HYDRA-0123 iDR3.HYDRA-0123.097526 155.50926414134003 -39.87941443605516 16.694937 308 4.863685 12.0 2 20.046032 19.366592 19.44807 19.238161 19.611937 19.213608 18.699898 19.042646 18.386295 19.114544 18.9469 18.944824 0.12482397 0.098534755 0.14600246 0.120424636 0.14980227 0.042525217 0.055761613 0.030532748 0.019430725 0.041012965 0.07356189 0.06455698 -0.07189799999999735 0.6563510000000008 0.05113034322711641 0.03619118365648088
HYDRA-0124 iDR3.HYDRA-0124.074973 157.69722258191558 -40.20181584795645 145.03117 1135 2.6750557 12.0 3 20.595406 20.354973 20.02478 20.31304 20.54607 19.775173 19.288147 19.49761 19.069584 19.340961 19.19847 19.118189 0.17912048 0.2006842 0.21865378 0.26289934 0.30972168 0.056823846 0.07886695 0.03812316 0.031101538 0.041787025 0.074086316 0.06108197 0.1566490000000016 0.4280260000000027 0.05656439504437597 0.04920041660749474
HYDRA-0124 iDR3.HYDRA-0124.082555 157.25001705949006 -40.091113454459794 96.19207 1238 6.827391 12.0 3 20.212534 19.76923 20.141417 19.973814 19.731552 19.852129 19.540325 19.58045 18.874626 19.6041 19.482943 19.428291 0.13214421 0.12529784 0.2479503 0.19742166 0.15406427 0.061019287 0.09761145 0.041549515 0.027396154 0.052712705 0.095482364 0.080991976 -0.02364999999999995 0.7058239999999998 0.06711923319848231 0.04976857895024672
HYDRA-0124 iDR3.HYDRA-0124.103720 157.2766131620409 -39.95996455768724 24.241152 355 5.041489 12.0 3 20.397291 19.572117 19.921324 19.94019 19.759293 19.411507 19.059027 19.165195 18.479092 19.075064 18.946009 18.903057 0.15443933 0.10625823 0.20480621 0.19235407 0.1581911 0.042800117 0.06638283 0.029970448 0.020670732 0.034189362 0.06091368 0.05157942 0.09013099999999952 0.6861029999999992 0.04546581383069864 0.0364075117899662
HYDRA-0124 iDR3.HYDRA-0124.103953 157.27814864686056 -39.96011409058203 22.141817 236 5.6917872 12.0 3 20.343168 19.98153 19.86109 19.59534 19.507748 19.493792000000006 19.307434 19.152727 18.734184 19.09443 18.888285 18.898455 0.14708444 0.14898196 0.19416636 0.14311989 0.12769738 0.045614775 0.08077126 0.029632635 0.02472267 0.034664147 0.057943117 0.051261943 0.0582969999999996 0.41854299999999967 0.04560368564360598 0.0385914947750424
HYDRA-0125 iDR3.HYDRA-0125.030275 159.67307176787668 -40.682553884797784 8.509773 21 5.011317 11.0 3 21.024582 20.596445000000006 20.480608 20.422873000000006 19.70773 99.0 19.592201 19.868254 19.384016 19.833939 19.281868 20.686195 0.2204375 0.23587011 0.3353237 0.31055036 0.1621751 22.02266 0.115118854 0.060576566 0.047351837 0.06808944 0.08690714 0.2578455 0.03431499999999943 0.4842380000000013 0.09113557037658762 0.07688768962341712
HYDRA-0127 iDR3.HYDRA-0127.099743 163.35015107292318 -40.04889962923612 8.217837 80 4.5599904 12.0 3 19.963318 19.680923 19.365456 18.698793 18.43868 23.107876 17.722573999999994 19.21531 17.039738 19.079727 16.714233 20.115543 0.053689126 0.06591902 0.08194013 0.045850515 0.037553445 0.5779936999999999 0.019822964 0.02265087 0.0072904797 0.02579404 0.010270498 0.110323764 0.13558300000000045 2.175571999999999 0.03432774987205686 0.02379523074090714
HYDRA-0131 iDR3.HYDRA-0131.036386 155.25559892290448 -42.14807518247897 12.6571 46 5.823871 12.0 3 21.18025 20.548609 20.707703 21.588001 22.038391 20.398682 20.724762 19.97091 19.0208 20.402302 18.988762 19.537323 0.20068085 0.17809077 0.31860062 0.6237081 0.9064602 0.07683178 0.22398923 0.050376758 0.027727934 0.09629449 0.062064976 0.0890263 -0.4313919999999989 0.9501099999999987 0.10867587842272389 0.057503530939403365
HYDRA-0131 iDR3.HYDRA-0131.117508 154.9762250114526 -41.130134038983314 10.476921 80 5.1216903 12.0 2 20.12248 20.048454 20.573689 19.196892 19.526215 19.79491 19.197533 19.390755 18.77528 19.758698000000006 19.340584 19.335617000000006 0.082387455 0.116493426 0.28029740000000003 0.08449509 0.105922304 0.04864065 0.06581489 0.032594673 0.02376375 0.056822054 0.08533088 0.07579976 -0.36794300000000746 0.615475 0.0655069349668861 0.04033768116834963
HYDRA-0131 iDR3.HYDRA-0131.120801 153.72642994181587 -41.13766346513055 12.422178 56 3.7277942 12.0 3 19.911995 19.58583 19.326931 18.97136 18.877182 19.710793 18.859978 19.48822 18.719786 18.805504 18.570766 18.686745 0.06946178 0.08047517400000001 0.09996044 0.07150429 0.064557314 0.045770697 0.051421214000000014 0.035054613 0.022803793 0.02611087 0.044576123 0.043107692 0.6827159999999992 0.7684339999999992 0.04371044983452663 0.04181912083923594
HYDRA-0132 iDR3.HYDRA-0132.017478 155.50469627405622 -42.372306645892465 13.966084 128 3.5419734 12.0 3 21.563347 21.46872 21.230957 20.626146 20.450771 20.108988 19.856113 19.2864 18.600428 18.237774 17.932325 17.745625 0.26012853 0.39910316 0.48724625 0.2675794 0.22613493 0.056499373 0.10457997 0.027670026 0.017563876000000003 0.015149865 0.0211467 0.01752031 1.0486259999999987 0.6859719999999996 0.03154597832305889 0.03277377120479198
HYDRA-0132 iDR3.HYDRA-0132.021683 155.5634583749728 -42.319605282243096 47.745434 330 4.325076599999999 12.0 3 20.759407 20.861921 21.010572 19.95656 19.798737 19.551294 19.408648 19.24863 18.685951 18.718552 18.664616 18.4524 0.13098022 0.23530443 0.4012658 0.15181227 0.13094926 0.036981717 0.07345984 0.026912233 0.018668683 0.021990774 0.03813142 0.03169845 0.5300779999999996 0.5626789999999993 0.03475431521646434 0.032753442719823785
HYDRA-0132 iDR3.HYDRA-0132.026618 156.3413131249369 -42.26192092331361 65.2608 1145 5.0029949999999985 12.0 3 20.87498 20.791243 20.53706 20.36388 20.001598 20.050934 19.772476 19.713420000000006 18.935528 18.980484 19.067902 18.609802 0.14611827 0.22443847 0.2696534 0.20599899 0.14934352 0.052213367 0.09447334 0.03805888 0.02229772 0.026581487 0.053018402 0.035904266000000004 0.7329360000000058 0.7778920000000049 0.046422556995339766 0.04410971167501325
HYDRA-0132 iDR3.HYDRA-0132.029101 157.2415467738381 -42.237367973163465 15.998763 361 5.3687263 12.0 3 21.991926 21.484428 21.177505 22.042936 21.057499 20.689123 20.146132 19.935116 19.317083 19.30458 19.259209 18.87709 0.38213095 0.40758815 0.4681127000000001 0.91889125 0.37453946 0.08838449400000001 0.12971647 0.044866255999999986 0.029521143 0.034745704 0.062473033 0.045302708 0.6305359999999993 0.6180330000000005 0.056747201463271744 0.0537073441112478
HYDRA-0132 iDR3.HYDRA-0132.032226 155.7461654701636 -42.18675377815239 9.522302 79 5.5812415999999985 12.0 3 20.447601 19.879517 19.625015 20.167334 20.33926 19.514433 18.206612 19.739552 17.920532 20.396547 20.575651 20.077465 0.10368138 0.10669566 0.12773229 0.1768683 0.20089896 0.03528618 0.030787399 0.03886441 0.011071667 0.090163276 0.20183235 0.13307701 -0.656995000000002 1.8190199999999983 0.09818278211428048 0.04041069381744131
HYDRA-0132 iDR3.HYDRA-0132.034144 157.36434050196485 -42.16844140493657 13.1547 209 3.8071873 12.0 3 19.49739 19.420652 19.313473 18.54832 18.138542 19.195385 17.561882 19.520191 16.326654 20.252422 16.287198999999998 15.725017 0.04959357 0.074287735 0.09927512 0.05085971 0.037751365 0.028247321 0.020795837 0.03259598 0.0044322475 0.078850955 0.006712425 0.0040389714 -0.7322309999999987 3.193536999999999 0.08532274618513182 0.03289593789606334
HYDRA-0132 iDR3.HYDRA-0132.034430 155.73998611305814 -42.18722211057264 39.80984 1037 4.554861 12.0 3 20.4503 19.802088 19.722742 19.68793 19.827328 19.437267 19.20973 19.10728 18.498919 18.79055 18.687012 18.449127 0.10384082 0.100309566 0.13804784 0.119201295 0.1310066 0.033357862 0.061835963 0.024174064 0.016278978 0.02296513 0.03856534 0.031371903 0.31672999999999973 0.6083609999999986 0.03334340363839594 0.029144304675194774
HYDRA-0132 iDR3.HYDRA-0132.064510 156.18550099001826 -41.81812379390818 20.520233 300 4.984382599999999 12.0 3 20.467035 20.534159 20.398085 19.756094 19.758904 19.86562 19.731443 19.707386 19.055645 19.253096 19.268263 18.958202 0.11032488 0.19121867 0.25387493 0.12702033 0.124979734 0.046165492 0.0933047 0.038395666 0.024716482 0.03348221 0.06320586 0.04883845 0.4542900000000003 0.6517410000000012 0.05094394521498758 0.04566324178198346
HYDRA-0132 iDR3.HYDRA-0132.075004 157.35154269842957 -41.695932896464015 19.631306 235 5.4838185 9.0 3 22.418568 99.0 99.0 99.0 22.453339 20.904448 20.938004 19.973743 19.28295 19.170305 18.864132 18.580753 0.5666797 21.608835 21.156199 21.275223 1.3035631 0.10520861 0.25295088 0.045940798 0.028548788 0.030790728 0.04402001 0.034558434 0.8034379999999999 0.6907929999999993 0.05530484473937873 0.054088725416169194
HYDRA-0132 iDR3.HYDRA-0132.076569 156.80069349100978 -41.69810753682771 13.954812 226 6.4265523 12.0 3 22.189133 20.504581 21.38139 20.105206 20.395592 19.654398 19.508604 19.037617 18.376114 18.50682 18.27528 18.167107 0.48177388 0.18449342 0.5930675999999999 0.16882724 0.21192652 0.03930007 0.07810678 0.02320601 0.015084378 0.018328097 0.02746951 0.024620565 0.5307969999999997 0.6615029999999997 0.029570898528139267 0.027677741233109756
HYDRA-0132 iDR3.HYDRA-0132.100757 155.75264330372022 -41.3660569137541 49.00637 250 4.87411 12.0 2 21.37211 20.693079 20.895142 20.123995 20.551739 19.905357 19.820618 19.39621 18.555178 18.743446 18.683058 18.42516 0.22738677 0.21015770000000006 0.37449646 0.17258289999999998 0.24388157 0.047735427 0.10054482 0.029957132 0.016973699 0.02248887 0.038970985 0.031173743 0.6527640000000012 0.8410319999999984 0.03745903137485437 0.034431616508784846
HYDRA-0132 iDR3.HYDRA-0132.103089 155.6553943564631 -41.408458236164776 120.55353 1072 5.9216833 12.0 3 20.882118 20.410137 20.918201 20.280178 20.185444 19.884516 19.741493 19.457325 18.720985 18.867872 18.91512 18.65612 0.14832392 0.16418996 0.37867358 0.19698726 0.17866002 0.04702822 0.09445828 0.031277 0.01905442 0.024860062 0.04722778 0.037932746 0.5894530000000024 0.736340000000002 0.03995339048996773 0.0366240583569926
HYDRA-0132 iDR3.HYDRA-0132.117483 155.7170133093288 -41.340760674697904 14.279992000000002 535 5.8047996 12.0 3 20.859148 20.148043 20.575655 19.952036 19.952133 19.816494 19.562405 19.361797 18.574133 18.834465 18.802753 18.72931 0.14549189999999998 0.13231196 0.28132397 0.14974296 0.14706309 0.04465526 0.08199166 0.029117348 0.017159788 0.024198335 0.04295041 0.040427767 0.5273319999999977 0.7876639999999995 0.037859996979996306 0.03379760758926655
HYDRA-0133 iDR3.HYDRA-0133.051797 157.98905881760817 -41.811411439802896 30.89985 225 5.317803400000002 12.0 3 20.216137 19.785973 20.570372 19.772125 19.785381 19.738317 19.078455 19.336372 18.85574 19.301855 19.445969 19.242628 0.13602987 0.17026693 0.52611786 0.28384116 0.29224068 0.10827317 0.11644971 0.05975142 0.04454525 0.059148654 0.1248704 0.08626842 0.03451700000000102 0.48063199999999995 0.08407612896671751 0.074528595113412
HYDRA-0133 iDR3.HYDRA-0133.086596 159.22711619471858 -41.34126760622123 21.6131 123 3.811472 12.0 3 22.176239 21.972202 21.22372 20.05381 20.199512 19.0227 18.942255 19.036423000000006 18.36311 18.223677 19.011059 18.507723 0.74108714 1.1543714 0.90608215 0.36172873 0.42011836 0.056811247 0.102261476 0.044833623 0.028709402 0.023441173 0.08434646 0.044771746 0.8127460000000077 0.6733130000000074 0.05059191973944118 0.05323798939200966
HYDRA-0133 iDR3.HYDRA-0133.089759 159.22074412150857 -41.13402009133246 13.748549 57 5.3016872 12.0 3 20.434208 19.917381 20.16947 19.444134 19.133965 19.824451 19.172491 19.20896 18.619722 18.933825 18.16877 20.036509 0.15308003 0.17793018 0.3414409 0.21658665 0.1671336 0.11967049 0.12935947 0.05363357 0.036571708 0.043852918 0.041525405 0.17761499 0.27513500000000235 0.5892380000000017 0.06927942153381207 0.06491571194235002
HYDRA-0134 iDR3.HYDRA-0134.073041 159.39377280072625 -41.4687118559829 22.119251 178 3.933521700000001 12.0 3 19.962492 19.622087 19.29565 19.865208 19.64746 19.296406 18.985481 19.01361 18.416553 18.928665 18.98555 18.853964 0.108814724 0.12648755 0.14951485 0.25379553 0.2043834 0.063041426 0.09110344 0.039784744 0.027365701 0.03919795 0.06929221 0.05067184 0.08494500000000116 0.5970569999999995 0.05585073982811719 0.04828775669221896
HYDRA-0134 iDR3.HYDRA-0134.073052 159.3942364264839 -41.4709581073493 21.632244 239 5.444923 12.0 3 19.759354 19.396683 19.632572 19.18049 19.079395 19.182806 19.069593 19.100159 18.615318 19.160978 18.993958 18.904469 0.0913674 0.104303285 0.20046785 0.13864039 0.12410881 0.05714525700000001 0.09802632 0.042860243 0.032178704 0.047855996 0.06984543 0.052979674 -0.060818999999998624 0.48484100000000296 0.06424326255080033 0.0535954235092761
HYDRA-0134 iDR3.HYDRA-0134.073554 159.38113416567273 -41.46673026997557 50.66175 238 7.766357000000001 12.0 3 20.470953 20.068981 19.98801 20.480228 20.314867 20.203037 20.231318 19.883797 18.92926 20.092367000000007 20.219124 19.93233 0.17019679999999998 0.18703039 0.27421778 0.44182223 0.37207967 0.14109965 0.27388358 0.08485906 0.04176023 0.108585216 0.20565903 0.13164212 -0.20857000000000525 0.954537000000002 0.13781077315598464 0.09457788786886975
HYDRA-0134 iDR3.HYDRA-0134.073561 159.3961275718296 -41.464953839297344 33.80961 331 3.8485904 12.0 3 20.228525 20.169437 19.915287 20.499332 19.41767 19.420565 19.603567 19.238785 18.717049 19.14686 19.130962 19.103136 0.1374006 0.20438747 0.2571075 0.44953135 0.16689368 0.070337325 0.15638806 0.04827248 0.03498893 0.047277488 0.07859507 0.063002355 0.09192499999999981 0.5217360000000006 0.06756769344102656 0.05961927161493421
HYDRA-0134 iDR3.HYDRA-0134.073773 159.4025074798997 -41.46695524393693 33.429867 168 7.3457084 12.0 3 20.763233 19.913559 19.9664 19.533707 19.912918 20.080097 19.983435 19.882427 19.223888 19.959501 19.710018 19.619137 0.22098498 0.16327015 0.26922607 0.18927316 0.25941318 0.12645552 0.2194464 0.08482315 0.05366718 0.09652311 0.13064271 0.09952367 -0.07707399999999964 0.6585390000000011 0.12849777250985558 0.10037496194308071
HYDRA-0134 iDR3.HYDRA-0134.074027 159.38879768055136 -41.46988992731539 80.25978 838 6.4407505999999985 12.0 3 20.58099 19.799994 20.025270000000006 20.093029 20.722387 19.944431 19.464018 19.700006 19.10485 19.522226 19.616997 19.562485 0.18722294 0.14738601 0.28276125 0.31079045 0.536874 0.111633554 0.13795194 0.07197627 0.048339434 0.06536837 0.11994182 0.094320424 0.1777799999999985 0.5951559999999994 0.09722966234421365 0.08670227403334503
HYDRA-0134 iDR3.HYDRA-0134.074066 159.39548175876044 -41.458441493042905 22.805544 211 6.2125316 12.0 3 19.655838 18.878242 19.621275 20.010351 19.43153 19.437813 18.60726 19.080652 17.793217000000006 19.422344 19.682388 19.286915 0.083491854 0.06746817 0.19819042 0.28878918 0.16868110000000006 0.0713 0.06601614 0.042090736 0.016854098 0.05994500000000001 0.12718222 0.07393607 -0.34169199999999833 1.287434999999995 0.07324638613625724 0.045339725147108025
HYDRA-0135 iDR3.HYDRA-0135.067049 163.00606041609424 -41.71286481884139 19.633867 55 4.9692235 12.0 3 20.842728 20.381004 20.403736 19.798613 19.587437 19.593445000000006 19.347088 19.886217 19.2536 19.817970000000006 18.998457 20.7288 0.111790255 0.13015088 0.21760044 0.12113061 0.101466 0.03950418 0.06905998 0.046811566 0.033432800000000006 0.06332081 0.06484999 0.26989427 0.0682469999999924 0.6326169999999998 0.07874546139574304 0.05752455847038164
HYDRA-0136 iDR3.HYDRA-0136.031703 164.92944372432277 -42.07521658117624 10.35243 74 4.410903500000001 11.0 3 26.517776 99.0 19.845695000000006 19.77913 19.44777 22.05562 18.118587 19.76025 16.981835999999998 18.076628 16.674397 16.785164 57.23917 20.917345 0.28114888 0.24492072 0.15927678 0.6839082 0.041709565 0.06742268 0.0089078145 0.017200552 0.012120172 0.009758477 1.6836219999999997 2.7784140000000015 0.06958215839916942 0.06800857988187087
HYDRA-0139 iDR3.HYDRA-0139.119824 154.60493511994704 -42.491281111128934 10.129886 82 1.82 12.0 3 27.174809000000003 25.178932 19.77438 20.052462 19.897236 19.868502 18.706003 19.463675 18.204155 18.603441 18.132206 19.055899 51.35047 12.745488 0.14447604 0.16470718 0.15346742 0.058215488 0.05195521 0.040037047 0.01940966 0.026463352 0.03901832 0.06872176 0.8602339999999984 1.2595199999999984 0.04799243827475442 0.044493820175343556
HYDRA-0140 iDR3.HYDRA-0140.039188 156.87524266752442 -43.32616546270376 11.038283 43 6.540424 12.0 2 20.873528 20.87409 19.903309 20.3297 18.870354000000006 18.46335 18.297712 19.663513 18.078346 19.607704 18.09478 23.491749 0.12647127 0.19217627 0.16776249 0.23460871 0.13023087 0.03910647 0.07050284 0.096397735 0.031279697999999995 0.109866805 0.057344288 6.741849 0.055809 1.5851669999999984 0.1461616849726297 0.1013456600950501
HYDRA-0140 iDR3.HYDRA-0140.042635 155.45877535013 -43.26514434547765 9.345094 49 5.3336806 12.0 0 20.257427 19.805435 19.689909 19.61316 19.588493 19.4612 19.002748 19.20824 18.56564 19.105927 19.446701 18.984905 0.07768687 0.08083818 0.14429994 0.12839360000000002 0.24296446 0.09176804 0.1280337 0.06565995 0.047574308 0.07097204 0.1916903 0.10999564 0.10231299999999877 0.6426000000000016 0.0966863976770471 0.08108356069932648
